Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1024
2	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.3352
3	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.6910
4	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1124
5	Spectrogram 1	1	15.0	18.0	150	15000	blackc1	Eurasian Blackcap	0.6373
6	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.7755
7	Spectrogram 1	1	21.0	24.0	150	15000	blackc1	Eurasian Blackcap	0.1615
8	Spectrogram 1	1	27.0	30.0	150	15000	blackc1	Eurasian Blackcap	0.2466
9	Spectrogram 1	1	30.0	33.0	150	15000	blackc1	Eurasian Blackcap	0.4887
10	Spectrogram 1	1	33.0	36.0	150	15000	blackc1	Eurasian Blackcap	0.2400
11	Spectrogram 1	1	39.0	42.0	150	15000	eugori2	Eurasian Golden Oriole	0.1002
12	Spectrogram 1	1	51.0	54.0	150	15000	blackc1	Eurasian Blackcap	0.3165
13	Spectrogram 1	1	51.0	54.0	150	15000	garwar1	Garden Warbler	0.2015
14	Spectrogram 1	1	54.0	57.0	150	15000	cirbun1	Cirl Bunting	0.1355
