"confidence_threshold","TP","FP","TN","FN","TPR","FPR","rec_recall","rec_precision","F_score1","F_score2","F_score3","id_precision","id_recall","id_FPR"
0.3,239,57,38646,832,0.223155929038282,0.00147275405007364,0.223155929038282,0.807432432432432,0.349670811997074,0.69967280867918,0.787030093573734,0.606575090570438,0.0943924451042296,0.000694669638295222
0.31,239,57,38646,832,0.223155929038282,0.00147275405007364,0.223155929038282,0.807432432432432,0.349670811997074,0.69967280867918,0.787030093573734,0.606812285852884,0.0937851295613648,0.000695794299098979
0.32,233,56,38648,837,0.217757009345794,0.00144687887556842,0.217757009345794,0.806228373702422,0.34289919058131,0.695644538110292,0.785218551885219,0.606670044522233,0.092935022802195,0.000707159536004603
0.33,233,56,38648,837,0.217757009345794,0.00144687887556842,0.217757009345794,0.806228373702422,0.34289919058131,0.695644538110292,0.785218551885219,0.606702088956167,0.0921049227760123,0.000712492996391588
0.34,230,54,38650,840,0.214953271028037,0.0013952046300124,0.214953271028037,0.809859154929577,0.3397341211226,0.696473102956893,0.788259246691551,0.616471329821401,0.091432224179493,0.000716245742116288
0.35,227,52,38652,843,0.21214953271028,0.00134353038445639,0.21214953271028,0.813620071684588,0.336545589325426,0.697325623418865,0.791404901622368,0.618289014444509,0.0909052654472775,0.000709477123922899
0.36,227,49,38655,843,0.21214953271028,0.00126601901612236,0.21214953271028,0.822463768115942,0.337295690936107,0.703426904848706,0.799686083013603,0.637725075578776,0.0902610503554843,0.000672412051732521
0.37,225,49,38655,845,0.210280373831776,0.00126601901612236,0.210280373831776,0.821167883211679,0.334821428571429,0.701320132013201,0.798208640674394,0.637663260076164,0.089903764367332,0.000681554703553815
0.38,224,49,38655,846,0.209345794392523,0.00126601901612236,0.209345794392523,0.82051282051282,0.333581533879375,0.700257447591026,0.797462107860416,0.63825793100596,0.0893154426492348,0.000683615167590203
0.39,221,48,38656,849,0.206542056074766,0.00124018189334436,0.206542056074766,0.821561338289963,0.330097087378641,0.699106810569408,0.798033607436539,0.633017474163088,0.0882109852251674,0.000680750942947107
0.4,219,44,38660,851,0.204672897196262,0.00113683340223233,0.204672897196262,0.832699619771863,0.328582145536384,0.705380826070481,0.808147606868835,0.63695685118762,0.0873538347572764,0.00066588027121489
0.41,218,43,38661,852,0.203738317757009,0.00111099627945432,0.203738317757009,0.835249042145594,0.327573253193088,0.706443004193671,0.810379094589621,0.638686494127438,0.0865646164121147,0.000624965286531097
0.42,215,42,38662,855,0.200934579439252,0.00108515915667631,0.200934579439252,0.836575875486381,0.324039186134137,0.705326128907758,0.811169219275308,0.64832701247756,0.0858615568255044,0.000622269933326771
0.43,213,38,38666,857,0.199065420560748,0.000981810665564283,0.199065420560748,0.848605577689243,0.322482967448902,0.711954384585136,0.8220481467329,0.680644488564735,0.0853505992251422,0.000626559070345599
0.44,213,37,38667,857,0.199065420560748,0.000955973542786275,0.199065420560748,0.852,0.322727272727273,0.714201183431953,0.825201380897583,0.691653712621526,0.0844192710679373,0.000616145895397187
0.45,213,35,38668,858,0.198879551820728,0.000904322662325918,0.198879551820728,0.858870967741935,0.322971948445792,0.718594959317325,0.831548838467782,0.691496655253866,0.083666879450748,0.000607759888496399
0.46,210,33,38670,861,0.196078431372549,0.00085264708162158,0.196078431372549,0.864197530864197,0.319634703196347,0.719903206291591,0.835993851247487,0.714516921581431,0.082834452520058,0.000595562056151047
0.47,210,33,38670,861,0.196078431372549,0.00085264708162158,0.196078431372549,0.864197530864197,0.319634703196347,0.719903206291591,0.835993851247487,0.714417475022964,0.0823367503497666,0.000598350662075261
0.48,209,32,38671,862,0.195144724556489,0.000826809291269411,0.195144724556489,0.867219917012448,0.31859756097561,0.72112847574589,0.838623813118271,0.714574974567826,0.0817420769049172,0.000585207674557377
0.49,206,31,38672,865,0.19234360410831,0.000800971500917242,0.19234360410831,0.869198312236287,0.314984709480122,0.720131606004524,0.839933793548908,0.714742826437946,0.0813392579354566,0.000582074170197807
0.5,202,29,38674,869,0.188608776844071,0.000749295920212903,0.188608776844071,0.874458874458874,0.310291858678955,0.720369204950703,0.844069339290886,0.728542528208489,0.0806922814489733,0.000542028047342517
0.51,200,29,38674,871,0.186741363211951,0.000749295920212903,0.186741363211951,0.873362445414847,0.307692307692308,0.71805702217529,0.842684910934045,0.728178465886222,0.0802143539958992,0.000542520212079898
0.52,200,27,38676,871,0.186741363211951,0.000697620339508565,0.186741363211951,0.881057268722467,0.308166409861325,0.722942802466511,0.849774935846199,0.729439373518321,0.0797276270328824,0.000499594683701053
0.53,195,25,38678,876,0.182072829131653,0.000645944758804227,0.182072829131653,0.886363636363636,0.302091402013943,0.72206490960575,0.85366910840449,0.730881767600852,0.0791206524420413,0.000516410293980279
0.54,194,24,38679,877,0.181139122315593,0.000620106968452058,0.181139122315593,0.889908256880734,0.301008533747091,0.723404255319149,0.856718114642998,0.742994263830832,0.0785621165100441,0.000515639312972171
0.55,192,22,38681,879,0.179271708683473,0.00056843138774772,0.179271708683473,0.897196261682243,0.298832684824903,0.726140155728587,0.862978950647501,0.744324978923193,0.0782564548143018,0.00050827611768307
0.56,191,22,38681,880,0.178338001867414,0.00056843138774772,0.178338001867414,0.896713615023474,0.297507788161994,0.7249386023666,0.86232175584462,0.742780038357869,0.0776806141749676,0.000508397343910606
0.57,188,22,38681,883,0.175536881419234,0.00056843138774772,0.175536881419234,0.895238095238095,0.29352068696331,0.721281877679982,0.860314439762584,0.740180563900085,0.0767386457543486,0.000511298473758417
0.58,187,22,38681,884,0.174603174603175,0.00056843138774772,0.174603174603175,0.894736842105263,0.2921875,0.72004530011325,0.859633152792317,0.739969550043566,0.0764804835331916,0.000514092817167016
0.59,183,22,38681,888,0.170868347338936,0.00056843138774772,0.170868347338936,0.892682926829268,0.286833855799373,0.715008044127787,0.856844837976913,0.734124849974523,0.0761781846849491,0.000519498388411933
0.6,181,21,38682,890,0.169000933706816,0.000542593597395551,0.169000933706816,0.896039603960396,0.284367635506677,0.71508250058099,0.859433030887123,0.748452603343482,0.0757995171761934,0.000497485567936914
0.61,180,20,38683,891,0.168067226890756,0.000516755807043382,0.168067226890756,0.9,0.28324154209284,0.716459845469445,0.862797209434768,0.762695369523101,0.0752123188652142,0.000492578184062845
0.62,177,20,38683,894,0.165266106442577,0.000516755807043382,0.165266106442577,0.898477157360406,0.279179810725552,0.712526639829505,0.860671128015021,0.762576933300617,0.0747798564718244,0.000502912656408626
0.63,176,19,38684,895,0.164332399626517,0.000490918016691213,0.164332399626517,0.902564102564103,0.278041074249605,0.713910761154856,0.864129113800982,0.776277857733295,0.0740882855155509,0.000458778795056748
0.64,174,18,38685,897,0.162464985994398,0.000465080226339043,0.162464985994398,0.90625,0.275534441805226,0.713975380159305,0.866952789699571,0.787449213337827,0.0734866851260244,0.000463707016518484
0.65,172,14,38689,899,0.160597572362278,0.000361729064930367,0.160597572362278,0.924731182795699,0.273667462211615,0.722510501606128,0.88312744649484,0.830208683063279,0.0731193716598297,0.000366070901720224
0.66,171,14,38689,900,0.159663865546218,0.000361729064930367,0.159663865546218,0.924324324324324,0.272292993630573,0.721161002232697,0.882479178376169,0.830643173714254,0.0726514721142996,0.000367443119619519
0.67,170,14,38689,901,0.158730158730159,0.000361729064930367,0.158730158730159,0.923913043478261,0.270916334661355,0.719800747198008,0.881824251450876,0.831305058762872,0.0723020284864263,0.000367321226984592
0.68,169,13,38690,902,0.157796451914099,0.000335891274578198,0.157796451914099,0.928571428571429,0.26975259377494,0.721315591262867,0.885735042291526,0.831861369328936,0.0717932522485629,0.000369620164990386
0.69,168,11,38692,903,0.156862745098039,0.00028421569387386,0.156862745098039,0.93854748603352,0.2688,0.72579415501906,0.894417795582732,0.854286669210746,0.0713496724009979,0.000273657969844716
0.7,165,11,38692,906,0.15406162464986,0.00028421569387386,0.15406162464986,0.9375,0.264635124298316,0.721636223308464,0.892560655562102,0.853458763458763,0.0707251685093602,0.000258122429362481
0.71,163,10,38693,908,0.15219421101774,0.000258377903521691,0.15219421101774,0.942196531791908,0.262057877813505,0.721802552748112,0.896140656469436,0.856873401046063,0.0703137867697164,0.000209737679649237
0.72,162,10,38693,909,0.151260504201681,0.000258377903521691,0.151260504201681,0.941860465116279,0.260659694288013,0.720376667538582,0.895517486727601,0.856869925565578,0.0697724253883692,0.000216701609940024
0.73,160,10,38693,911,0.149393090569561,0.000258377903521691,0.149393090569561,0.941176470588235,0.257856567284448,0.717488789237668,0.894250456532566,0.856839936061904,0.069005651153173,0.000216822761485464
0.74,154,10,38693,917,0.143790849673203,0.000258377903521691,0.143790849673203,0.939024390243902,0.249392712550607,0.708525033829499,0.890275313376452,0.853857979746614,0.0679819097715801,0.000220660332485207
0.75,151,10,38693,920,0.140989729225023,0.000258377903521691,0.140989729225023,0.937888198757764,0.24512987012987,0.703866191390184,0.88818356531361,0.853822842971261,0.0674174600672518,0.00022278319660895
0.76,149,10,38693,922,0.139122315592904,0.000258377903521691,0.139122315592904,0.937106918238994,0.242276422764228,0.700691562932227,0.886747981851394,0.850500634856972,0.0668043429012128,0.000222987053884086
0.77,148,9,38694,923,0.138188608776844,0.000232540113169522,0.138188608776844,0.942675159235669,0.241042345276873,0.702204856265699,0.891300459125872,0.87024480074896,0.0662876921112815,0.00021840779400439
0.78,146,9,38694,925,0.136321195144725,0.000232540113169522,0.136321195144725,0.941935483870968,0.238172920065253,0.698958039988736,0.889867841409692,0.868050748114714,0.0658972797164032,0.000221329303744496
0.79,142,9,38694,929,0.132586367880486,0.000232540113169522,0.132586367880486,0.940397350993378,0.23240589198036,0.692285632348724,0.886896295838229,0.860651289009498,0.0643693920436973,0.000229603296407841
0.8,141,9,38694,930,0.131652661064426,0.000232540113169522,0.131652661064426,0.94,0.230958230958231,0.690579083837511,0.886130296807915,0.860029576910024,0.0640285252135977,0.000231769365241878
0.81,139,8,38695,932,0.129785247432306,0.000206702322817353,0.129785247432306,0.945578231292517,0.22824302134647,0.690330119777973,0.890178175131571,0.862460327811834,0.0627327071572008,0.000235136566157543
0.82,136,7,38695,936,0.126865671641791,0.000180869205725802,0.126865671641791,0.951048951048951,0.223868312757202,0.688095238095238,0.893572729638303,0.864859576301196,0.0616111179313303,0.000179168284261491
0.83,135,6,38696,937,0.125932835820896,0.000155030747764973,0.125932835820896,0.957446808510638,0.222588623248145,0.689603365384615,0.89869496440812,0.887725148198814,0.0608662023664382,0.000176030001655154
0.84,134,5,38697,938,0.125,0.000129192289804145,0.125,0.964028776978417,0.22130470685384,0.691140776699029,0.903954047555437,0.891841147697447,0.0593605327467106,0.000172068821223386
0.85,131,4,38698,941,0.122201492537313,0.000103353831843316,0.122201492537313,0.97037037037037,0.217067108533554,0.68904702970297,0.90797419709031,0.918972604456475,0.058722091713574,0.000115541889596391
0.86,128,4,38698,944,0.119402985074627,0.000103353831843316,0.119402985074627,0.96969696969697,0.212624584717608,0.683417085427136,0.905829596412556,0.919161248108617,0.0578459977785032,0.000116503670423142
0.87,124,4,38698,948,0.115671641791045,0.000103353831843316,0.115671641791045,0.96875,0.206666666666667,0.675641025641026,0.90282583621684,0.916982029188014,0.0569986320297792,0.000120747702920789
0.88,121,4,38698,951,0.112873134328358,0.000103353831843316,0.112873134328358,0.968,0.202172096908939,0.669596354166667,0.900456822870616,0.91258971291866,0.0555070127215186,0.000121116297137654
0.89,117,4,38698,955,0.109141791044776,0.000103353831843316,0.109141791044776,0.966942148760331,0.196144174350377,0.66123670212766,0.89713027634376,0.914725209080048,0.0548476445487453,0.000119012038198945
0.9,108,3,38699,964,0.100746268656716,7.75153738824867e-05,0.100746268656716,0.972972972972973,0.182586644125106,0.644662921348315,0.896155110088728,0.919047619047619,0.0518910804029475,0.000113926159984268
0.91,102,3,38699,970,0.0951492537313433,7.75153738824867e-05,0.0951492537313433,0.971428571428571,0.173322005097706,0.630087209302325,0.890252333218113,0.916844116844117,0.0505726910322817,0.000121064486373418
0.92,97,3,38699,975,0.0904850746268657,7.75153738824867e-05,0.0904850746268657,0.97,0.165529010238908,0.617140718562874,0.884844653179191,0.916697803794578,0.0484450253777167,0.000155077501676696
0.93,94,3,38699,978,0.0876865671641791,7.75153738824867e-05,0.0876865671641791,0.969072164948454,0.16082121471343,0.608993902439024,0.881359079093947,0.914227982162765,0.0475586304928462,0.000157707215489993
0.94,88,3,38700,983,0.0821661998132586,7.75133710565072e-05,0.0821661998132586,0.967032967032967,0.151462994836489,0.59200633161852,0.873857044538393,0.939563473610788,0.0460472076031157,0.000206710192032179
0.95,82,2,38700,990,0.0764925373134328,5.16769159216578e-05,0.0764925373134328,0.976190476190476,0.141868512110727,0.576986754966887,0.874366554054054,0.937950937950938,0.0433054630930252,0.000142176938501309
0.96,77,2,38700,995,0.0718283582089552,5.16769159216578e-05,0.0718283582089552,0.974683544303797,0.133796698523023,0.560359589041096,0.866807846633972,0.937799043062201,0.0400672803479649,0.00015578422067083
0.97,65,2,38700,1007,0.060634328358209,5.16769159216578e-05,0.060634328358209,0.970149253731343,0.114135206321335,0.515391791044776,0.844698919197118,0.933586337760911,0.037614573239948,0.000217374307123133
0.98,52,0,38702,1020,0.0485074626865672,0,0.0485074626865672,1,0.0925266903914591,0.464285714285714,0.837372448979592,1,0.0333714117852228,0
0.99,42,0,38702,1030,0.0391791044776119,0,0.0391791044776119,1,0.0754039497307002,0.409403669724771,0.804628224582701,1,0.0287393301435261,0
